Fail Time,Speed,Brake,Gas,Steering,Player PositionX,Player PositionZ,Intersection,Current/Next-Node-Pos-X,Current/Next-Node-Pos-Z,Angle
5,3.38E-06,100,0,-0.01807537,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.46E-06,100,0,-0.01807537,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.41E-06,100,0,-0.01807537,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.40E-06,100,0,-0.01807537,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.34E-06,100,0,-0.01807537,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.32E-06,100,0,-0.01786072,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.50E-06,100,0,-0.008998808,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.31E-06,100,0,-0.005809745,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.33E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.32E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.36E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.30E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.52E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.33E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.37E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.36E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.42E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.33E-06,100,0,0,-152.0989,335.526,out of intersection,-151.911,335.589,142.0269
5,3.33E-06,0,0,0,-152.0984,335.5267,out of intersection,-151.911,335.589,141.8598
5,0.3676051,0,0,0,-152.0901,335.5394,out of intersection,-151.911,335.589,138.953
5,0.4781893,0,6.666667,-0.01822869,-152.0684,335.5722,out of intersection,-151.911,335.589,129.5556
5,0.4008766,0,8.235294,-0.06281424,-152.0512,335.5983,out of intersection,-151.911,335.589,119.6562
5,0.08493863,0,8.235294,-0.07474256,-152.0602,335.5846,out of intersection,-151.911,335.589,125.1389
5,0.9452624,0,40.39216,-0.07655174,-152.0963,335.5292,out of intersection,-151.911,335.589,141.3091
5,1.759032,0,41.96078,-0.07655174,-152.142,335.4591,out of intersection,-151.911,335.589,152.7721
5,2.215735,0,0,-0.07655174,-152.2389,335.3098,out of intersection,-151.911,335.589,163.7539
5,3.063195,0,0,-0.07655174,-152.3373,335.1579,out of intersection,-151.911,335.589,168.5964
5,3.489493,0,0,-0.07655174,-152.4741,334.9458,out of intersection,-151.911,335.589,171.9543
5,4.236063,0,0,-0.07655174,-152.6146,334.7271,out of intersection,-151.911,335.589,173.8039
5,4.970896,0,0,-0.07645975,-152.774,334.4778,out of intersection,-151.911,335.589,175.0522
5,5.372743,0,0,-0.05726404,-152.9785,334.1559,out of intersection,-151.911,335.589,176.019
5,5.780038,0,0,-0.04671561,-153.202,333.8026,out of intersection,-151.911,335.589,176.8329
5,5.812302,0,0,-0.01528494,-153.3895,333.5074,out of intersection,-151.911,335.589,177.2098
5,5.088232,0,0,0.0071283,-153.588,333.1953,In intersection,-151.911,335.589,177.5045
5,4.815995,0,0,0.02886912,-153.7484,332.9442,In intersection,-151.911,335.589,177.7298
5,4.281465,0,0,0.1034135,-153.917,332.6818,In intersection,-151.911,335.589,177.973
5,4.018957,0,0,0.1404556,-154.0527,332.4738,In intersection,-151.911,335.589,178.22
5,3.45576,0,0,0.1743088,-154.1775,332.2858,In intersection,-151.911,335.589,178.4892
5,3.263843,0,0,0.2141414,-154.3072,332.0949,In intersection,-151.911,335.589,178.827
5,2.746297,0,0,0.2292588,-154.4223,331.929,In intersection,-151.911,335.589,179.1452
5,2.561551,0,0,0.2376301,-154.511,331.8031,In intersection,-151.911,335.589,179.3451
5,2.081906,0,0,0.2402672,-154.5987,331.6803,In intersection,-151.911,335.589,179.4405
5,1.640468,0,9.019608,0.2402979,-154.6544,331.603,In intersection,-151.911,335.589,179.4377
5,2.097433,0,22.35294,0.2402979,-154.7529,331.4671,In intersection,-151.911,335.589,179.3547
5,2.899844,0,24.70588,0.2402979,-154.8544,331.3287,In intersection,-151.911,335.589,179.1436
5,3.320174,0,34.11765,0.2402979,-154.998,331.1359,In intersection,-151.911,335.589,178.799
5,4.052733,0,22.35294,0.2395006,-155.1481,330.9379,In intersection,-151.911,335.589,178.4288
5,4.449716,0,0,0.2380594,-155.3479,330.6794,In intersection,-151.911,335.589,177.9339
5,5.239193,0,0,0.2364035,-155.5484,330.4262,In intersection,-151.911,335.589,177.5402
5,5.628246,0,0,0.2366182,-155.8069,330.1071,In intersection,-151.911,335.589,177.1152
5,6.380292,0,0,0.2412791,-156.0597,329.8041,In intersection,-158.933,324.403,11.05289
5,7.047204,0,0,0.253974,-156.3378,329.4798,In intersection,-158.933,324.403,12.86621
5,7.396747,0,0,0.3122051,-156.6879,329.0863,In intersection,-158.933,324.403,15.43671
5,7.768846,0,0,0.3575879,-157.0758,328.6697,In intersection,-158.933,324.403,18.88897
5,8.707505,0,0,0.3925449,-157.3951,328.3452,In intersection,-158.933,324.403,22.33652
5,8.663509,0,0,0.4538731,-157.9033,327.8658,In intersection,-158.933,324.403,29.58586
5,8.349776,0,0,0.4823293,-158.2926,327.5291,In intersection,-158.933,324.403,36.447
5,7.731423,0,0,0.5728496,-158.7275,327.184,In intersection,-158.933,324.403,46.00438
5,7.427198,0,0,0.6200723,-159.0971,326.9148,In intersection,-158.933,324.403,55.99641
5,6.828704,0,0,0.7090901,-159.5073,326.6459,In intersection,-158.933,324.403,69.07377
5,6.534889,0,0,0.7585204,-159.8531,326.4416,In intersection,-158.933,324.403,81.2217
5,5.901415,0,0,0.8354873,-160.2326,326.2433,In intersection,-158.933,324.403,94.74172
5,5.675088,0,0,0.8658141,-160.5487,326.0973,In intersection,-158.933,324.403,105.458
5,5.120275,0,0,0.9122395,-160.8904,325.9604,In intersection,-158.933,324.403,115.9211
5,4.633656,0,0,0.9210401,-161.1317,325.8755,In intersection,-158.933,324.403,122.5138
5,4.368629,0,8.235294,0.9296873,-161.468,325.7733,In intersection,-162.265,323.252,51.76106
5,4.70738,0,1.960784,0.9296873,-161.7459,325.7001,In intersection,-162.265,323.252,59.44305
5,5.114233,0,0,0.9308832,-162.0594,325.6301,In intersection,-162.265,323.252,68.85052
5,4.904142,0,0.3921569,0.9385799,-162.4034,325.5718,In intersection,-162.265,323.252,79.85651
5,4.409583,0,4.313725,0.9387639,-162.722,325.533,In intersection,-162.265,323.252,90.22626
5,4.330253,0,5.882353,0.9389172,-162.9944,325.5101,In intersection,-162.265,323.252,98.86429
5,4.761999,0,10.58824,0.9389172,-163.3294,325.4948,In intersection,-162.265,323.252,108.8422
5,5.392257,0,14.5098,0.9389172,-163.6772,325.4925,In intersection,-162.265,323.252,118.2301
5,6.802641,0,22.35294,0.9389172,-164.1556,325.5147,In intersection,-162.265,323.252,129.3283
5,7.319662,0,22.35294,0.9383653,-164.6111,325.5632,In intersection,-162.265,323.252,138.2796
5,7.979336,0,12.94118,0.9369242,-165.1653,325.6609,In intersection,-162.265,323.252,147.3471
5,8.338594,0,4.313725,0.9232478,-165.6762,325.7873,In intersection,-162.265,323.252,154.3767
5,8.977395,0,0,0.7582445,-166.2838,325.9871,In intersection,-162.265,323.252,161.4345
5,9.617168,0,0,0.6501844,-166.7541,326.1744,In intersection,-162.265,323.252,165.9817
5,9.972388,0,0,0.473958,-167.4819,326.5124,In intersection,-162.265,323.252,171.3303
5,10.66988,0,0,0.2806517,-168.0653,326.8189,In intersection,-162.265,323.252,174.4541
5,10.98627,0,0,0.1625644,-168.7509,327.2094,In intersection,-162.265,323.252,176.984
5,10.75129,0,9.019608,-0.01160525,-169.3328,327.5606,In intersection,-162.265,323.252,177.9221
5,10.9691,0,12.94118,-0.01608221,-170.0145,327.9744,In intersection,-162.265,323.252,178.2249
5,12.44118,0,17.64706,-0.07630643,-170.6695,328.3714,In intersection,-162.265,323.252,178.3599
New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail,New Fail
